0	256	150	81.741	95.886	49.223	92.746	61.445	92.746
0	256	400	87.640	97.331	45.267	93.012	59.699	93.012
0	256	10000	89.612	97.671	41.160	90.585	56.410	90.585
0	512	1	55.066	80.687	35.372	83.496	43.075	83.496
0	512	2	60.541	86.535	36.510	86.364	45.550	86.364
0	512	5	67.902	90.904	39.972	87.780	50.321	87.780
0	512	10	69.058	91.584	42.310	87.097	52.472	87.097
0	512	20	69.041	91.789	45.444	88.778	54.811	88.778
0	512	40	70.469	91.891	45.735	85.871	55.470	85.871
0	512	80	70.469	91.159	45.988	85.846	55.655	85.846
0	512	150	77.049	93.829	42.715	90.800	54.961	90.800
0	512	400	84.767	96.651	48.237	93.669	61.485	93.669
0	512	100000	87.351	97.161	45.078	93.100	59.467	93.100
0	1024	1	55.916	81.486	37.268	83.950	44.726	83.950
0	1024	2	60.813	86.246	34.247	86.844	43.818	86.844
0	1024	5	66.185	90.768	39.265	87.565	49.289	87.565
0	1024	10	68.752	91.567	43.030	86.933	52.932	86.933
0	1024	20	68.021	91.823	43.561	88.247	53.110	88.247
0	1024	40	69.908	92.554	46.531	89.385	55.873	89.385
0	1024	80	69.959	91.738	46.443	83.950	55.826	83.950
0	1024	150	71.778	91.755	44.130	87.363	54.657	87.363
0	1024	400	80.789	95.359	47.555	92.645	59.869	92.645
0	1024	100000	84.512	96.532	47.845	93.846	61.100	93.846
0	2048	1	56.902	81.860	38.165	83.533	45.687	83.533
0	2048	2	61.629	86.518	34.829	86.187	44.506	86.187
0	2048	5	68.378	91.499	36.611	85.972	47.689	85.972
0	2048	10	69.092	91.567	42.260	85.530	52.443	85.530
0	2048	20	68.429	91.738	42.576	88.664	52.492	88.664
0	2048	40	69.364	92.146	45.090	89.271	54.653	89.271
0	2048	80	70.248	92.180	47.858	87.438	56.931	87.438
0	2048	150	69.993	91.431	46.127	83.988	55.607	83.988
0	2048	400	77.372	94.050	42.436	91.343	54.810	91.343
0	2048	100000	82.234	95.716	47.984	93.530	60.605	93.530
128	2	1	48.742	70.979	44.484	75.243	46.516	75.243
128	2	2	53.706	77.525	36.636	79.591	43.558	79.591
128	2	5	74.651	92.758	39.808	85.871	51.926	85.871
128	2	10	79.106	93.727	39.062	87.325	52.299	87.325
128	2	20	84.495	95.478	34.488	83.900	48.983	83.900
128	2	40	87.351	96.464	34.323	83.761	49.282	83.761
128	2	80	89.391	97.127	39.201	90.547	54.501	90.547
128	2	150	90.173	97.365	35.663	82.522	51.112	82.522
128	2	400	91.908	97.739	36.156	86.402	51.896	86.402
128	2	100000	92.707	98.062	39.770	85.012	55.662	85.012
128	4	1	49.745	72.288	38.746	73.373	43.562	73.373
128	4	2	50.017	73.614	34.210	83.281	40.630	83.281
128	4	5	73.665	91.210	41.969	87.186	53.473	87.186
128	4	10	79.208	94.084	42.184	88.626	55.050	88.626
128	4	20	86.450	96.498	41.438	87.186	56.023	87.186
128	4	40	89.272	97.195	40.086	88.652	55.328	88.652
128	4	80	90.836	97.484	33.717	87.691	49.179	87.691
128	4	150	92.112	97.637	35.082	86.731	50.812	86.731
128	4	400	93.438	97.977	34.033	87.767	49.893	87.767
128	4	100000	93.914	98.232	33.300	87.097	49.167	87.097
128	8	1	35.447	58.858	31.910	65.121	33.586	65.121
128	8	2	41.261	66.457	33.729	70.782	37.117	70.782
128	8	5	63.941	84.580	39.265	86.630	48.653	86.630
128	8	10	76.063	92.622	44.876	88.866	56.448	88.866
128	8	20	83.713	95.648	43.700	90.560	57.424	90.560
128	8	40	89.000	97.025	42.550	88.159	57.574	88.159
128	8	80	90.666	97.399	36.649	86.213	52.198	86.213
128	8	150	92.265	97.722	35.840	88.399	51.626	88.399
128	8	400	93.370	98.045	34.045	87.868	49.897	87.868
128	8	100000	94.373	98.249	34.677	86.528	50.718	86.528
128	16	1	27.984	48.844	23.645	56.426	25.632	56.426
128	16	2	39.493	64.587	28.320	71.300	32.986	71.300
128	16	5	53.434	75.400	31.404	70.681	39.559	70.681
128	16	10	70.078	89.493	45.507	89.132	55.181	89.132
128	16	20	80.194	93.965	43.915	90.610	56.752	90.610
128	16	40	86.739	96.634	43.688	89.915	58.108	89.915
128	16	80	90.292	97.416	38.999	89.498	54.471	89.498
128	16	150	92.095	97.688	34.917	88.917	50.636	88.917
128	16	400	93.285	98.130	36.371	88.968	52.336	88.968
128	16	100000	93.846	98.113	34.462	87.375	50.412	87.375
128	32	1	34.393	57.072	23.013	59.775	27.575	59.775
128	32	2	48.776	72.050	22.103	66.410	30.421	66.410
128	32	5	57.956	81.571	35.751	74.144	44.223	74.144
128	32	10	63.329	85.770	36.029	75.130	45.928	75.130
128	32	20	75.009	92.418	44.383	89.776	55.768	89.776
128	32	40	83.390	95.818	44.294	89.890	57.857	89.890
128	32	80	89.153	97.195	42.184	89.233	57.270	89.233
128	32	150	91.755	97.620	36.194	87.211	51.911	87.211
128	32	400	92.673	98.062	36.649	88.171	52.526	88.171
128	32	100000	93.710	98.266	33.489	87.893	49.344	87.893
128	64	1	42.486	67.732	25.995	58.688	32.255	58.688
128	64	2	50.391	79.004	38.734	81.638	43.800	81.638
128	64	5	57.208	83.849	35.764	78.415	44.013	78.415
128	64	10	65.131	87.096	38.671	73.613	48.529	73.613
128	64	20	70.486	91.142	41.388	85.821	52.153	85.821
128	64	40	80.942	95.002	46.556	91.899	59.112	91.899
128	64	80	86.977	96.600	43.940	90.219	58.385	90.219
128	64	150	90.819	97.535	37.811	89.410	53.393	89.410
128	64	400	92.690	97.824	34.715	86.377	50.512	86.377
128	64	100000	93.727	98.164	34.311	87.413	50.233	87.413
128	128	1	47.042	70.571	27.486	72.653	34.698	72.653
128	128	2	54.505	80.738	38.405	82.573	45.060	82.573
128	128	5	63.363	88.762	40.440	84.924	49.370	84.924
128	128	10	63.227	87.963	39.012	78.630	48.252	78.630
128	128	20	70.248	91.295	39.391	83.091	50.477	83.091
128	128	40	77.355	94.186	50.286	90.471	60.950	90.471
128	128	80	85.158	96.481	47.593	92.051	61.061	92.051
128	128	150	90.020	97.348	41.918	90.042	57.200	90.042
128	128	400	92.503	97.875	34.968	88.209	50.751	88.209
128	128	100000	93.183	98.249	33.451	87.009	49.230	87.009
128	256	1	45.155	71.574	36.560	76.949	40.405	76.949
128	256	2	54.488	82.387	37.533	86.314	44.449	86.314
128	256	5	63.363	87.810	38.077	81.815	47.568	81.815
128	256	10	63.040	87.147	38.797	79.894	48.033	79.894
128	256	20	68.140	90.683	38.367	82.624	49.092	82.624
128	256	40	74.277	93.846	43.081	88.791	54.533	88.791
128	256	80	83.917	95.937	48.553	91.899	61.515	91.899
128	256	150	89.102	97.246	43.485	91.773	58.446	91.773
128	256	400	91.806	97.960	36.421	88.689	52.152	88.689
128	256	100000	92.979	98.079	36.434	90.471	52.353	90.471
128	512	1	47.076	71.353	34.488	79.692	39.811	79.692
128	512	2	57.803	85.124	37.533	84.317	45.513	84.317
128	512	5	62.530	89.289	40.478	86.326	49.144	86.326
128	512	10	63.142	89.748	37.192	78.415	46.811	78.415
128	512	20	67.171	90.292	41.362	81.840	51.198	81.840
128	512	40	73.376	93.217	45.457	89.347	56.137	89.347
128	512	80	81.333	95.699	46.430	91.457	59.114	91.457
128	512	150	87.861	97.178	45.141	92.455	59.640	92.455
128	512	400	91.346	98.062	37.723	90.155	53.395	90.155
128	512	100000	92.316	98.181	36.927	90.775	52.753	90.775
128	1024	1	50.901	73.733	40.680	81.676	45.220	81.676
128	1024	2	57.242	82.812	31.859	85.113	40.935	85.113
128	1024	5	61.867	87.929	41.565	84.949	49.724	84.949
128	1024	10	64.060	89.102	40.705	81.966	49.779	81.966
128	1024	20	67.936	90.309	39.858	83.913	50.240	83.913
128	1024	40	73.631	93.353	44.168	88.753	55.215	88.753
128	1024	80	79.990	95.648	47.757	91.318	59.807	91.318
128	1024	150	87.300	96.974	44.509	91.760	58.959	91.760
128	1024	400	89.986	97.909	36.699	91.583	52.136	91.583
128	1024	100000	91.329	98.130	35.397	87.021	51.020	87.021
128	2048	1	47.892	73.512	39.277	80.652	43.159	80.652
128	2048	2	59.470	84.937	38.051	81.145	46.408	81.145
128	2048	5	64.553	88.694	42.133	87.110	50.987	87.110
128	2048	10	67.256	89.884	44.117	84.507	53.283	84.507
128	2048	20	67.069	90.717	39.669	79.641	49.852	79.641
128	2048	40	73.053	93.166	44.863	88.070	55.588	88.070
128	2048	80	79.276	95.274	46.556	91.091	58.662	91.091
128	2048	150	86.994	97.144	46.316	92.493	60.449	92.493
128	2048	400	89.918	97.722	39.290	92.076	54.685	92.076
128	2048	100000	90.955	98.062	37.634	91.343	53.239	91.343
512	2	1	51.292	73.563	34.311	71.161	41.117	71.161
512	2	2	58.365	80.381	31.619	81.941	41.017	81.941
512	2	5	74.685	92.112	39.062	82.105	51.295	82.105
512	2	10	81.503	94.645	42.348	86.061	55.736	86.061
512	2	20	85.073	95.631	40.933	88.765	55.272	88.765
512	2	40	87.844	96.583	37.584	90.977	52.644	90.977
512	2	80	89.425	96.940	33.982	83.710	49.249	83.710
512	2	150	90.785	97.875	36.446	86.516	52.012	86.516
512	2	400	92.316	97.875	33.186	85.846	48.822	85.846
512	2	100000	93.166	98.079	34.424	91.811	50.273	91.811
512	4	1	52.941	74.464	40.402	67.951	45.829	67.951
512	4	2	54.930	77.185	33.186	80.197	41.375	80.197
512	4	5	76.760	92.724	39.239	83.660	51.931	83.660
512	4	10	81.180	94.339	41.628	88.323	55.035	88.323
512	4	20	86.212	96.260	41.463	89.069	55.995	89.069
512	4	40	90.309	97.178	39.580	87.097	55.038	87.097
512	4	80	91.278	97.433	34.361	86.592	49.927	86.592
512	4	150	92.775	97.671	33.805	85.366	49.554	85.366
512	4	400	93.642	98.147	33.009	86.111	48.812	86.111
512	4	100000	94.611	98.283	33.729	88.235	49.729	88.235
512	8	1	38.983	61.646	27.727	69.316	32.405	69.316
512	8	2	35.549	58.654	29.736	74.889	32.384	74.889
512	8	5	68.344	86.943	36.244	90.042	47.368	90.042
512	8	10	77.457	93.353	43.056	86.958	55.347	86.958
512	8	20	85.090	95.869	42.740	89.359	56.900	89.359
512	8	40	89.272	97.008	40.680	89.561	55.891	89.561
512	8	80	91.363	97.552	34.702	87.186	50.299	87.186
512	8	150	92.656	97.773	32.630	86.111	48.263	86.111
512	8	400	93.812	97.977	32.908	86.352	48.724	86.352
512	8	100000	94.169	98.368	34.007	86.604	49.969	86.604
512	16	1	28.902	47.365	25.806	56.679	27.266	56.679
512	16	2	38.762	57.939	22.141	58.107	28.183	58.107
512	16	5	47.637	71.914	32.529	76.254	38.659	76.254
512	16	10	69.449	89.442	43.498	88.487	53.492	88.487
512	16	20	81.265	94.526	44.977	89.043	57.906	89.043
512	16	40	87.317	96.617	45.343	90.244	59.690	90.244
512	16	80	90.700	97.433	37.192	88.462	52.753	88.462
512	16	150	92.231	97.518	35.777	87.072	51.555	87.072
512	16	400	93.676	98.113	32.883	88.222	48.678	88.222
512	16	100000	94.560	98.300	32.592	86.389	48.476	86.389
512	32	1	31.673	50.153	22.431	59.876	26.263	59.876
512	32	2	40.207	65.233	26.336	63.629	31.826	63.629
512	32	5	54.607	77.032	35.107	64.160	42.738	64.160
512	32	10	59.623	81.758	35.941	77.177	44.848	77.177
512	32	20	74.277	92.010	43.119	90.155	54.563	90.155
512	32	40	84.053	95.580	46.127	90.901	59.565	90.901
512	32	80	89.017	97.093	40.629	89.625	55.793	89.625
512	32	150	92.027	97.586	36.181	87.476	51.941	87.476
512	32	400	93.455	98.011	34.462	86.819	50.355	86.819
512	32	100000	94.169	98.198	34.690	87.287	50.702	87.287
512	64	1	41.704	66.066	32.529	64.666	36.549	64.666
512	64	2	52.329	78.664	41.944	82.194	46.565	82.194
512	64	5	61.578	87.113	37.318	70.390	46.472	70.390
512	64	10	65.063	86.314	33.830	68.470	44.514	68.470
512	64	20	68.599	87.640	41.628	76.861	51.814	76.861
512	64	40	76.743	93.999	47.668	90.964	58.808	90.964
512	64	80	85.515	96.277	47.176	92.013	60.807	92.013
512	64	150	90.105	97.484	40.377	89.043	55.765	89.043
512	64	400	93.149	97.943	34.386	88.411	50.230	88.411
512	64	100000	93.982	98.062	33.704	87.577	49.615	87.577
512	128	1	48.538	72.169	39.972	75.863	43.840	75.863
512	128	2	58.620	82.353	42.702	85.189	49.411	85.189
512	128	5	59.062	87.980	44.471	84.671	50.738	84.671
512	128	10	66.389	89.119	40.794	80.134	50.535	80.134
512	128	20	67.120	88.694	39.694	69.304	49.886	69.304
512	128	40	73.325	91.823	44.913	84.646	55.705	84.646
512	128	80	80.194	95.274	45.785	91.659	58.290	91.659
512	128	150	87.827	96.923	46.076	91.343	60.443	91.343
512	128	400	92.503	97.926	36.029	89.246	51.859	89.246
512	128	100000	93.659	98.198	34.892	88.032	50.843	88.032
512	256	1	50.238	75.502	39.934	77.442	44.497	77.442
512	256	2	60.065	85.634	39.189	88.462	47.432	88.462
512	256	5	65.505	89.595	40.642	88.689	50.162	88.689
512	256	10	65.250	89.969	43.877	85.606	52.471	85.606
512	256	20	69.653	90.581	42.424	82.990	52.731	82.990
512	256	40	71.200	91.959	44.888	75.584	55.062	75.584
512	256	80	75.604	94.492	43.056	88.588	54.866	88.588
512	256	150	84.342	96.447	50.248	92.430	62.977	92.430
512	256	400	91.482	97.858	38.304	88.816	53.999	88.816
512	256	100000	93.047	98.147	35.132	89.107	51.006	89.107
512	512	1	52.193	77.015	34.728	81.941	41.706	81.941
512	512	2	61.884	86.059	39.631	86.781	48.318	86.781
512	512	5	67.307	91.142	40.212	90.244	50.346	90.244
512	512	10	69.432	91.176	44.585	84.241	54.301	84.241
512	512	20	68.429	90.904	46.127	87.312	55.107	87.312
512	512	40	71.149	91.755	43.688	82.244	54.135	82.244
512	512	80	74.872	93.931	43.561	85.366	55.078	85.366
512	512	150	79.905	95.937	47.138	91.457	59.296	91.457
512	512	400	89.799	97.807	41.539	90.648	56.802	90.648
512	512	100000	92.775	98.079	35.334	88.930	51.177	88.930
512	1024	1	52.737	78.069	37.975	80.715	44.155	80.715
512	1024	2	61.748	85.702	39.644	87.653	48.287	87.653
512	1024	5	66.899	90.530	37.723	87.489	48.243	87.489
512	1024	10	69.976	91.584	39.555	88.816	50.541	88.816
512	1024	20	69.211	91.516	47.466	88.184	56.312	88.184
512	1024	40	70.996	92.010	45.975	84.481	55.809	84.481
512	1024	80	72.900	93.336	41.198	84.633	52.645	84.633
512	1024	150	78.375	95.886	47.201	89.650	58.919	89.650
512	1024	400	88.065	97.501	45.823	91.432	60.280	91.432
512	1024	100000	92.231	98.130	37.735	89.587	53.558	89.587
512	2048	1	55.508	79.599	39.745	81.309	46.322	81.309
512	2048	2	61.000	85.702	35.183	86.857	44.627	86.857
512	2048	5	68.548	92.095	31.063	87.375	42.752	87.375
512	2048	10	68.038	91.040	41.678	84.519	51.691	84.519
512	2048	20	67.732	91.244	45.343	87.514	54.321	87.514
512	2048	40	69.806	91.823	46.190	87.337	55.594	87.337
512	2048	80	72.968	93.319	41.918	82.851	53.247	82.851
512	2048	150	76.233	95.053	45.823	89.220	57.240	89.220
512	2048	400	86.739	97.161	46.177	92.493	60.269	92.493
512	2048	100000	91.755	98.062	37.609	89.561	53.350	89.561
2048	2	1	46.719	69.007	33.653	72.855	39.124	72.855
2048	2	2	60.320	81.061	31.240	74.750	41.162	74.750
2048	2	5	72.815	90.173	32.099	86.680	44.556	86.680
2048	2	10	77.185	91.346	31.771	79.679	45.013	79.679
2048	2	20	84.359	95.648	42.942	90.724	56.913	90.724
2048	2	40	87.232	95.801	40.528	92.759	55.343	92.759
2048	2	80	89.102	97.382	36.206	87.438	51.490	87.438
2048	2	150	91.278	97.365	38.481	89.132	54.138	89.132
2048	2	400	91.874	97.824	30.305	86.061	45.576	86.061
2048	2	100000	93.149	98.130	27.929	89.233	42.973	89.233
2048	4	1	55.746	76.828	40.895	73.613	47.179	73.613
2048	4	2	66.780	85.872	38.974	83.571	49.221	83.571
2048	4	5	78.970	93.353	37.596	79.224	50.940	79.224
2048	4	10	82.761	94.509	39.340	88.399	53.330	88.399
2048	4	20	87.402	96.430	40.225	87.805	55.094	87.805
2048	4	40	89.969	97.144	40.301	90.054	55.667	90.054
2048	4	80	91.959	97.671	32.870	87.843	48.429	87.843
2048	4	150	92.775	98.011	36.168	87.072	52.046	87.072
2048	4	400	93.829	98.147	31.379	88.968	47.030	88.968
2048	4	100000	94.322	98.300	32.605	83.824	48.459	83.824
2048	8	1	53.502	74.362	43.700	74.573	48.107	74.573
2048	8	2	58.194	79.684	41.211	79.654	48.252	79.654
2048	8	5	77.559	93.064	38.607	83.571	51.552	83.571
2048	8	10	82.285	94.543	43.688	85.429	57.074	85.429
2048	8	20	87.793	96.345	40.566	88.727	55.491	88.727
2048	8	40	89.901	96.974	37.419	87.097	52.843	87.097
2048	8	80	91.312	97.501	34.121	85.897	49.678	85.897
2048	8	150	92.537	97.841	34.336	87.957	50.087	87.957
2048	8	400	93.812	98.096	33.350	86.048	49.207	86.048
2048	8	100000	94.390	98.249	33.565	85.897	49.521	85.897
2048	16	1	37.334	57.531	29.900	69.114	33.206	69.114
2048	16	2	34.444	57.565	27.802	68.015	30.769	68.015
2048	16	5	63.890	84.172	40.819	87.716	49.813	87.716
2048	16	10	78.528	93.285	45.659	88.222	57.744	88.222
2048	16	20	85.362	96.124	45.520	90.244	59.377	90.244
2048	16	40	89.510	97.144	42.411	89.031	57.553	89.031
2048	16	80	91.006	97.331	35.865	88.487	51.453	88.487
2048	16	150	92.537	97.688	34.424	87.931	50.181	87.931
2048	16	400	93.982	97.994	31.682	86.314	47.389	86.314
2048	16	100000	94.458	98.232	33.717	86.731	49.695	86.731
2048	32	1	22.645	41.942	23.000	53.798	22.821	53.798
2048	32	2	39.578	57.599	29.053	68.318	33.508	68.318
2048	32	5	50.510	69.296	31.088	72.299	38.488	72.299
2048	32	10	69.517	88.881	40.301	86.895	51.023	86.895
2048	32	20	80.534	94.101	45.861	89.233	58.442	89.233
2048	32	40	87.062	96.702	44.206	89.031	58.638	89.031
2048	32	80	90.377	97.331	39.618	88.917	55.088	88.917
2048	32	150	91.993	97.722	35.549	87.729	51.281	87.729
2048	32	400	93.455	97.960	33.274	86.983	49.075	86.983
2048	32	100000	94.339	98.283	32.605	86.036	48.461	86.036
2048	64	1	33.645	51.564	27.284	45.154	30.132	45.154
2048	64	2	48.198	73.291	32.301	64.615	38.680	64.615
2048	64	5	58.211	80.806	28.624	63.263	38.377	63.263
2048	64	10	58.041	79.786	32.996	68.861	42.073	68.861
2048	64	20	71.880	90.360	40.225	86.882	51.583	86.882
2048	64	40	82.557	95.206	45.419	90.155	58.599	90.155
2048	64	80	88.337	96.889	43.157	88.550	57.985	88.550
2048	64	150	91.312	97.552	37.533	87.805	53.199	87.805
2048	64	400	93.353	98.011	35.334	88.538	51.264	88.538
2048	64	100000	94.356	98.249	32.680	86.882	48.546	86.882
2048	128	1	44.492	68.055	29.395	68.760	35.401	68.760
2048	128	2	57.072	82.166	35.423	82.674	43.714	82.674
2048	128	5	63.856	87.113	42.828	74.599	51.270	74.599
2048	128	10	64.672	87.028	38.898	64.236	48.578	64.236
2048	128	20	66.474	86.042	34.210	66.170	45.173	66.170
2048	128	40	74.345	92.333	40.920	89.233	52.786	89.233
2048	128	80	83.679	95.750	50.088	92.152	62.666	92.152
2048	128	150	89.272	97.331	42.247	89.675	57.353	89.675
2048	128	400	92.775	97.858	35.296	88.235	51.137	88.235
2048	128	100000	93.982	98.147	32.655	86.503	48.469	86.503
2048	256	1	52.618	76.029	38.759	76.191	44.638	76.191
2048	256	2	60.184	85.685	36.269	85.480	45.262	85.480
2048	256	5	67.715	90.394	45.040	90.396	54.098	90.396
2048	256	10	68.140	89.918	41.451	81.284	51.546	81.284
2048	256	20	69.823	90.054	37.786	67.042	49.036	67.042
2048	256	40	69.772	89.714	39.972	71.389	50.826	71.389
2048	256	80	75.910	93.778	42.702	89.650	54.657	89.650
2048	256	150	85.311	96.668	47.239	92.203	60.807	92.203
2048	256	400	91.516	97.824	37.672	87.919	53.373	87.919
2048	256	100000	93.404	98.249	34.614	87.299	50.510	87.299
2048	512	1	55.848	78.443	40.111	80.210	46.689	80.210
2048	512	2	61.374	85.209	40.541	87.628	48.828	87.628
2048	512	5	68.888	91.738	39.997	89.688	50.610	89.688
2048	512	10	68.786	91.499	44.496	85.480	54.037	85.480
2048	512	20	70.078	91.159	43.485	80.728	53.668	80.728
2048	512	40	72.424	91.244	41.350	70.896	52.644	70.896
2048	512	80	73.478	91.772	41.704	77.809	53.208	77.809
2048	512	150	78.120	95.359	45.520	91.533	57.522	91.533
2048	512	400	89.289	97.501	42.841	89.890	57.901	89.890
2048	512	100000	92.418	98.113	36.181	87.868	52.003	87.868
2048	1024	1	56.511	79.667	40.200	79.767	46.980	79.767
2048	1024	2	63.397	86.637	38.822	87.135	48.155	87.135
2048	1024	5	70.656	91.772	40.680	87.868	51.633	87.868
2048	1024	10	69.755	92.027	44.939	89.877	54.662	89.877
2048	1024	20	70.333	92.078	46.834	87.451	56.227	87.451
2048	1024	40	72.577	92.469	44.332	81.979	55.043	81.979
2048	1024	80	72.475	92.503	39.871	69.127	51.442	69.127
2048	1024	150	75.910	94.220	45.002	86.630	56.506	86.630
2048	1024	400	86.161	97.076	46.518	92.430	60.417	92.430
2048	1024	100000	91.244	98.011	38.797	87.893	54.444	87.893
2048	2048	1	56.749	79.395	41.312	83.672	47.815	83.672
2048	2048	2	62.343	86.824	38.228	85.694	47.394	85.694
2048	2048	5	68.412	90.921	42.083	87.919	52.111	87.919
2048	2048	10	70.945	92.146	43.801	87.261	54.162	87.261
2048	2048	20	69.942	91.993	44.332	89.182	54.267	89.182
2048	2048	40	71.676	92.333	46.607	86.908	56.485	86.908
2048	2048	80	72.509	92.860	43.144	78.087	54.099	78.087
2048	2048	150	74.719	93.795	43.776	78.226	55.207	78.226
2048	2048	400	81.401	96.515	47.719	92.860	60.167	92.860
2048	2048	100000	89.017	97.756	43.675	90.446	58.599	90.446
